,Date,Hour,Temperature,Humidity,Wind speed,Rainfall,Snowfall,Seasons,Holiday,Functioning Day,Rental count,score,score_type,Temperature Category
6596,01/09/2018,20,26.9,49,2.1,0.0,0.0,Autumn,No Holiday,Yes,1196,6.0,0-10,hot
6597,01/09/2018,21,26.0,52,1.4,0.0,0.0,Autumn,No Holiday,Yes,591,7.0,0-10,hot
6598,01/09/2018,22,25.1,53,2.0,0.0,0.0,Autumn,No Holiday,Yes,598,6.0,0-10,hot
6599,01/09/2018,23,24.4,54,1.6,0.0,0.0,Autumn,No Holiday,Yes,2071,35.0,0-100,warm
6600,02/09/2018,0,23.5,56,1.5,0.0,0.0,Autumn,No Holiday,Yes,1554,2.0,0-10,warm
6601,02/09/2018,1,22.8,59,1.5,0.0,0.0,Autumn,No Holiday,Yes,724,71.0,0-100,warm
6602,02/09/2018,2,22.0,60,1.2,0.0,0.0,Autumn,No Holiday,Yes,350,5.0,0-10,warm
6603,02/09/2018,3,21.5,61,1.3,0.0,0.0,Autumn,No Holiday,Yes,397,90.0,0-100,warm
6604,02/09/2018,4,21.1,62,1.8,0.0,0.0,Autumn,No Holiday,Yes,67,44.0,0-100,warm
6605,02/09/2018,5,20.6,65,1.1,0.0,0.0,Autumn,No Holiday,Yes,177,2.0,0-10,warm
6606,02/09/2018,6,20.2,66,1.0,0.0,0.0,Autumn,No Holiday,Yes,264,6.0,0-10,warm
6607,02/09/2018,7,20.2,65,1.4,0.0,0.0,Autumn,No Holiday,Yes,712,6.0,0-10,warm
6608,02/09/2018,8,21.3,57,1.3,0.0,0.0,Autumn,No Holiday,Yes,900,10.0,0-100,warm
6609,02/09/2018,9,23.4,52,1.3,0.0,0.0,Autumn,No Holiday,Yes,995,10.0,0-100,warm
6610,02/09/2018,10,25.0,47,1.5,0.0,0.0,Autumn,No Holiday,Yes,840,10.0,0-100,hot
6611,02/09/2018,11,26.5,44,1.4,0.0,0.0,Autumn,No Holiday,Yes,732,4.0,0-10,hot
6612,02/09/2018,12,27.5,43,1.4,0.0,0.0,Autumn,No Holiday,Yes,1231,9.0,0-10,hot
6613,02/09/2018,13,28.5,42,1.7,0.0,0.0,Autumn,No Holiday,Yes,1103,70.0,0-100,hot
6614,02/09/2018,14,29.1,43,1.4,0.0,0.0,Autumn,No Holiday,Yes,1884,10.0,0-10,hot
6615,02/09/2018,15,29.3,43,1.5,0.0,0.0,Autumn,No Holiday,Yes,2049,8.0,0-10,hot
6616,02/09/2018,16,29.3,44,1.4,0.0,0.0,Autumn,No Holiday,Yes,2668,10.0,0-10,hot
6617,02/09/2018,17,28.8,47,2.0,0.0,0.0,Autumn,No Holiday,Yes,3227,57.0,0-100,hot
6618,02/09/2018,18,27.9,52,1.7,0.0,0.0,Autumn,No Holiday,Yes,2473,1.0,0-10,hot
6619,02/09/2018,19,27.3,54,1.5,0.0,0.0,Autumn,No Holiday,Yes,2930,10.0,0-10,hot
6620,02/09/2018,20,26.9,56,1.6,0.0,0.0,Autumn,No Holiday,Yes,3081,6.0,0-10,hot
6621,02/09/2018,21,26.2,62,2.3,0.0,0.0,Autumn,No Holiday,Yes,3058,5.0,0-10,hot
6622,02/09/2018,22,25.7,64,1.1,0.0,0.0,Autumn,No Holiday,Yes,1504,7.0,0-10,hot
6623,02/09/2018,23,25.1,65,2.2,0.0,0.0,Autumn,No Holiday,Yes,1023,6.0,0-10,hot
6624,03/09/2018,0,24.7,67,1.2,0.0,0.0,Autumn,No Holiday,Yes,936,49.0,0-100,warm
6625,03/09/2018,1,24.5,68,0.5,0.0,0.0,Autumn,No Holiday,Yes,665,2.0,0-10,warm
6626,03/09/2018,2,24.3,68,1.0,0.0,0.0,Autumn,No Holiday,Yes,72,63.0,0-100,warm
6627,03/09/2018,3,24.2,70,0.3,0.0,0.0,Autumn,No Holiday,Yes,97,10.0,0-100,warm
6628,03/09/2018,4,24.0,70,1.2,0.0,0.0,Autumn,No Holiday,Yes,120,10.0,0-100,warm
6629,03/09/2018,5,23.9,70,1.5,0.0,0.0,Autumn,No Holiday,Yes,215,10.0,0-10,warm
6630,03/09/2018,6,23.8,71,1.2,0.0,0.0,Autumn,No Holiday,Yes,850,94.0,0-100,warm
6631,03/09/2018,7,23.9,71,0.4,0.0,0.0,Autumn,No Holiday,Yes,821,5.0,0-10,warm
6632,03/09/2018,8,24.2,70,1.4,0.0,0.0,Autumn,No Holiday,Yes,1483,96.0,0-100,warm
6633,03/09/2018,9,23.6,86,1.2,2.0,0.0,Autumn,No Holiday,Yes,683,10.0,0-10,warm
6634,03/09/2018,10,23.3,89,0.7,0.5,0.0,Autumn,No Holiday,Yes,382,10.0,0-100,warm
6635,03/09/2018,11,23.7,86,0.6,0.0,0.0,Autumn,No Holiday,Yes,392,89.0,0-100,warm
6636,03/09/2018,12,23.9,83,1.1,0.0,0.0,Autumn,No Holiday,Yes,782,4.0,0-100,warm
6637,03/09/2018,13,24.9,78,1.5,0.0,0.0,Autumn,No Holiday,Yes,1033,6.0,0-10,warm
6638,03/09/2018,14,25.6,77,0.8,0.0,0.0,Autumn,No Holiday,Yes,568,10.0,0-100,hot
6639,03/09/2018,15,25.7,81,0.7,0.0,0.0,Autumn,No Holiday,Yes,124,87.0,0-100,hot
6640,03/09/2018,16,25.5,91,1.3,3.5,0.0,Autumn,No Holiday,Yes,58,0.0,0-100,hot
6641,03/09/2018,17,22.7,96,4.9,13.0,0.0,Autumn,No Holiday,Yes,17,10.0,0-100,warm
6642,03/09/2018,18,21.9,97,1.8,13.0,0.0,Autumn,No Holiday,Yes,182,10.0,0-100,warm
6643,03/09/2018,19,21.7,97,0.2,1.0,0.0,Autumn,No Holiday,Yes,15,89.0,0-100,warm
6644,03/09/2018,20,21.5,97,0.3,0.5,0.0,Autumn,No Holiday,Yes,177,6.0,0-10,warm
6645,03/09/2018,21,21.6,97,0.5,0.5,0.0,Autumn,No Holiday,Yes,128,53.0,0-100,warm
6646,03/09/2018,22,21.7,97,0.4,0.5,0.0,Autumn,No Holiday,Yes,507,10.0,0-100,warm
6647,03/09/2018,23,21.7,97,0.8,0.0,0.0,Autumn,No Holiday,Yes,446,10.0,0-100,warm
6648,04/09/2018,0,21.4,97,0.1,0.0,0.0,Autumn,No Holiday,Yes,372,10.0,0-100,warm
6649,04/09/2018,1,21.3,97,1.1,0.0,0.0,Autumn,No Holiday,Yes,551,5.0,0-10,warm
6650,04/09/2018,2,20.9,96,0.4,0.0,0.0,Autumn,No Holiday,Yes,111,10.0,0-100,warm
6651,04/09/2018,3,20.6,97,0.2,0.0,0.0,Autumn,No Holiday,Yes,109,5.0,0-10,warm
6652,04/09/2018,4,20.4,97,2.7,0.0,0.0,Autumn,No Holiday,Yes,28,10.0,0-100,warm
6653,04/09/2018,5,20.2,97,1.2,0.0,0.0,Autumn,No Holiday,Yes,251,50.0,0-100,warm
6654,04/09/2018,6,20.0,97,0.0,0.0,0.0,Autumn,No Holiday,Yes,648,40.0,0-100,warm
6655,04/09/2018,7,20.1,97,1.9,0.0,0.0,Autumn,No Holiday,Yes,2169,4.0,0-10,warm
6656,04/09/2018,8,20.5,90,1.9,0.0,0.0,Autumn,No Holiday,Yes,940,25.0,0-100,warm
6657,04/09/2018,9,21.6,81,2.3,0.0,0.0,Autumn,No Holiday,Yes,1063,10.0,0-100,warm
6658,04/09/2018,10,23.1,73,3.1,0.0,0.0,Autumn,No Holiday,Yes,662,5.0,0-10,warm
6659,04/09/2018,11,24.5,64,2.7,0.0,0.0,Autumn,No Holiday,Yes,866,10.0,0-100,warm
6660,04/09/2018,12,25.8,57,2.8,0.0,0.0,Autumn,No Holiday,Yes,1162,35.0,0-100,hot
6661,04/09/2018,13,26.5,58,2.8,0.0,0.0,Autumn,No Holiday,Yes,1861,4.0,0-10,hot
6662,04/09/2018,14,27.4,52,3.8,0.0,0.0,Autumn,No Holiday,Yes,1106,94.0,0-100,hot
6663,04/09/2018,15,26.7,51,3.4,0.0,0.0,Autumn,No Holiday,Yes,2025,0.0,0-100,hot
6664,04/09/2018,16,27.1,47,4.3,0.0,0.0,Autumn,No Holiday,Yes,2291,7.0,0-10,hot
6665,04/09/2018,17,27.6,47,3.3,0.0,0.0,Autumn,No Holiday,Yes,262,4.0,0-10,hot
6666,04/09/2018,18,26.8,53,2.6,0.0,0.0,Autumn,No Holiday,Yes,5132,10.0,0-100,hot
6667,04/09/2018,19,25.1,49,3.1,0.0,0.0,Autumn,No Holiday,Yes,1947,4.0,0-10,hot
6668,04/09/2018,20,23.7,49,3.3,0.0,0.0,Autumn,No Holiday,Yes,2491,10.0,0-10,warm
6669,04/09/2018,21,22.9,55,3.0,0.0,0.0,Autumn,No Holiday,Yes,2308,5.0,0-10,warm
6670,04/09/2018,22,22.2,58,1.5,0.0,0.0,Autumn,No Holiday,Yes,2484,10.0,0-100,warm
6671,04/09/2018,23,21.7,60,0.5,0.0,0.0,Autumn,No Holiday,Yes,524,10.0,0-100,warm
6672,05/09/2018,0,21.1,64,1.5,0.0,0.0,Autumn,No Holiday,Yes,1283,10.0,0-100,warm
6673,05/09/2018,1,20.9,66,1.1,0.0,0.0,Autumn,No Holiday,Yes,1156,41.0,0-100,warm
6674,05/09/2018,2,20.6,72,0.9,0.0,0.0,Autumn,No Holiday,Yes,701,10.0,0-100,warm
6675,05/09/2018,3,20.2,77,0.4,0.0,0.0,Autumn,No Holiday,Yes,325,7.0,0-10,warm
6676,05/09/2018,4,19.9,81,0.2,0.0,0.0,Autumn,No Holiday,Yes,135,11.0,0-100,warm
6677,05/09/2018,5,19.7,82,0.5,0.0,0.0,Autumn,No Holiday,Yes,211,85.0,0-100,warm
6678,05/09/2018,6,19.8,82,0.5,0.0,0.0,Autumn,No Holiday,Yes,1280,7.0,0-10,warm
6679,05/09/2018,7,19.8,79,0.9,0.0,0.0,Autumn,No Holiday,Yes,1472,0.0,0-100,warm
6680,05/09/2018,8,21.2,69,1.9,0.0,0.0,Autumn,No Holiday,Yes,3247,62.0,0-100,warm
6681,05/09/2018,9,23.4,59,3.0,0.0,0.0,Autumn,No Holiday,Yes,1471,7.0,0-10,warm
6682,05/09/2018,10,25.4,49,3.9,0.0,0.0,Autumn,No Holiday,Yes,305,51.0,0-100,hot
6683,05/09/2018,11,26.4,47,2.9,0.0,0.0,Autumn,No Holiday,Yes,1343,46.0,0-100,hot
6684,05/09/2018,12,27.1,44,5.0,0.0,0.0,Autumn,No Holiday,Yes,367,88.0,0-100,hot
6685,05/09/2018,13,27.3,46,4.8,0.0,0.0,Autumn,No Holiday,Yes,806,10.0,0-100,hot
6686,05/09/2018,14,27.9,42,5.0,0.0,0.0,Autumn,No Holiday,Yes,1167,74.0,0-100,hot
6687,05/09/2018,15,,43,5.1,0.0,0.0,Autumn,No Holiday,Yes,1443,79.0,0-100,
6688,05/09/2018,16,28.2,37,4.0,0.0,0.0,Autumn,No Holiday,Yes,2431,0.0,0-100,hot
6689,05/09/2018,17,27.7,40,5.0,0.0,0.0,Autumn,No Holiday,Yes,2762,47.0,0-100,hot
6690,05/09/2018,18,27.0,45,2.4,0.0,0.0,Autumn,No Holiday,Yes,5448,10.0,0-100,hot
6691,05/09/2018,19,25.4,55,3.2,0.0,0.0,Autumn,No Holiday,Yes,823,76.0,0-100,hot
6692,05/09/2018,20,24.5,64,2.0,0.0,0.0,Autumn,No Holiday,Yes,2619,67.0,0-100,warm
6693,05/09/2018,21,23.9,75,2.3,0.0,0.0,Autumn,No Holiday,Yes,1448,6.0,0-10,warm
6694,05/09/2018,22,23.6,82,1.8,0.0,0.0,Autumn,No Holiday,Yes,1610,50.0,0-100,warm
6695,05/09/2018,23,23.0,83,1.8,0.0,0.0,Autumn,No Holiday,Yes,963,7.0,0-10,warm
6696,06/09/2018,0,22.5,83,0.5,0.0,0.0,Autumn,No Holiday,Yes,936,10.0,0-100,warm
6697,06/09/2018,1,21.9,85,0.2,0.0,0.0,Autumn,No Holiday,Yes,330,10.0,0-100,warm
6698,06/09/2018,2,21.6,86,0.2,0.0,0.0,Autumn,No Holiday,Yes,399,9.0,0-10,warm
6699,06/09/2018,3,21.5,85,0.1,0.0,0.0,Autumn,No Holiday,Yes,115,66.0,0-100,warm
6700,06/09/2018,4,21.6,87,0.4,0.0,0.0,Autumn,No Holiday,Yes,54,6.0,0-10,warm
6701,06/09/2018,5,21.7,87,0.6,0.0,0.0,Autumn,No Holiday,Yes,251,79.0,0-100,warm
6702,06/09/2018,6,21.4,84,0.8,0.0,0.0,Autumn,No Holiday,Yes,877,4.0,0-10,warm
6703,06/09/2018,7,20.9,83,0.4,0.0,0.0,Autumn,No Holiday,Yes,1738,10.0,0-10,warm
6704,06/09/2018,8,21.8,77,0.9,0.0,0.0,Autumn,No Holiday,Yes,1910,1.0,0-100,warm
6705,06/09/2018,9,23.5,72,0.5,0.0,0.0,Autumn,No Holiday,Yes,1038,9.0,0-10,warm
6706,06/09/2018,10,24.6,70,1.2,0.0,0.0,Autumn,No Holiday,Yes,1140,85.0,0-100,warm
6707,06/09/2018,11,25.9,63,2.5,0.0,0.0,Autumn,No Holiday,Yes,687,17.0,0-100,hot
6708,06/09/2018,12,26.9,60,2.3,0.0,0.0,Autumn,No Holiday,Yes,316,76.0,0-100,hot
6709,06/09/2018,13,28.0,52,2.3,0.0,0.0,Autumn,No Holiday,Yes,885,2.0,0-100,hot
6710,06/09/2018,14,27.9,47,3.2,0.0,0.0,Autumn,No Holiday,Yes,1014,17.0,0-100,hot
6711,06/09/2018,15,27.8,48,3.0,0.0,0.0,Autumn,No Holiday,Yes,1505,10.0,0-10,hot
6712,06/09/2018,16,26.9,55,3.9,0.0,0.0,Autumn,No Holiday,Yes,774,10.0,0-100,hot
6713,06/09/2018,17,26.6,63,3.0,0.0,0.0,Autumn,No Holiday,Yes,2656,10.0,0-10,hot
6714,06/09/2018,18,25.8,58,2.9,0.0,0.0,Autumn,No Holiday,Yes,4729,5.0,0-10,hot
6715,06/09/2018,19,25.3,71,3.3,0.0,0.0,Autumn,No Holiday,Yes,1867,55.0,0-100,hot
6716,06/09/2018,20,25.1,71,3.6,0.0,0.0,Autumn,No Holiday,Yes,3362,10.0,0-100,hot
6717,06/09/2018,21,24.6,70,2.5,0.0,0.0,Autumn,No Holiday,Yes,2412,10.0,0-10,warm
6718,06/09/2018,22,24.3,71,2.5,0.0,0.0,Autumn,No Holiday,Yes,1073,75.0,0-100,warm
6719,06/09/2018,23,23.9,71,4.7,0.0,0.0,Autumn,No Holiday,Yes,258,5.0,0-10,warm
6720,07/09/2018,0,21.3,82,3.5,1.0,0.0,Autumn,No Holiday,Yes,441,0.0,0-100,warm
6721,07/09/2018,1,21.6,77,2.6,0.0,0.0,Autumn,No Holiday,Yes,357,63.0,0-100,warm
6722,07/09/2018,2,21.3,76,2.2,0.5,0.0,Autumn,No Holiday,Yes,262,58.0,0-100,warm
6723,07/09/2018,3,21.1,75,1.8,0.0,0.0,Autumn,No Holiday,Yes,268,8.0,0-10,warm
6724,07/09/2018,4,20.8,66,1.5,0.0,0.0,Autumn,No Holiday,Yes,186,78.0,0-100,warm
6725,07/09/2018,5,20.5,67,1.2,0.0,0.0,Autumn,No Holiday,Yes,75,6.0,0-10,warm
6726,07/09/2018,6,20.2,70,1.6,0.0,0.0,Autumn,No Holiday,Yes,728,7.0,0-10,warm
6727,07/09/2018,7,20.3,74,1.8,0.0,0.0,Autumn,No Holiday,Yes,1941,81.0,0-100,warm
6728,07/09/2018,8,,78,2.5,0.0,0.0,Autumn,No Holiday,Yes,2407,49.0,0-100,
6729,07/09/2018,9,21.3,63,2.7,0.0,0.0,Autumn,No Holiday,Yes,1873,9.0,0-10,warm
6730,07/09/2018,10,,58,1.8,0.0,0.0,Autumn,No Holiday,Yes,556,10.0,0-10,
6731,07/09/2018,11,23.8,51,3.5,0.0,0.0,Autumn,No Holiday,Yes,1195,41.0,0-100,warm
6732,07/09/2018,12,24.2,50,3.8,0.0,0.0,Autumn,No Holiday,Yes,1220,10.0,0-100,warm
6733,07/09/2018,13,24.3,50,2.9,0.0,0.0,Autumn,No Holiday,Yes,180,10.0,0-100,warm
6734,07/09/2018,14,25.2,43,3.2,0.0,0.0,Autumn,No Holiday,Yes,771,63.0,0-100,hot
6735,07/09/2018,15,24.7,44,4.2,0.0,0.0,Autumn,No Holiday,Yes,820,52.0,0-100,warm
6736,07/09/2018,16,25.2,39,2.8,0.0,0.0,Autumn,No Holiday,Yes,2529,81.0,0-100,hot
6737,07/09/2018,17,24.5,37,3.2,0.0,0.0,Autumn,No Holiday,Yes,674,59.0,0-100,warm
6738,07/09/2018,18,24.4,34,2.4,0.0,0.0,Autumn,No Holiday,Yes,3537,80.0,0-100,warm
6739,07/09/2018,19,22.6,39,2.8,0.0,0.0,Autumn,No Holiday,Yes,2271,0.0,0-100,warm
6740,07/09/2018,20,21.6,43,1.4,0.0,0.0,Autumn,No Holiday,Yes,2488,84.0,0-100,warm
6741,07/09/2018,21,20.6,48,2.1,0.0,0.0,Autumn,No Holiday,Yes,695,94.0,0-100,warm
6742,07/09/2018,22,19.8,51,1.2,0.0,0.0,Autumn,No Holiday,Yes,1828,10.0,0-100,warm
6743,07/09/2018,23,19.4,50,2.8,0.0,0.0,Autumn,No Holiday,Yes,747,10.0,0-10,warm
6744,08/09/2018,0,19.2,53,3.7,0.0,0.0,Autumn,No Holiday,Yes,1225,10.0,0-100,warm
6745,08/09/2018,1,18.9,55,2.3,0.0,0.0,Autumn,No Holiday,Yes,717,10.0,0-10,warm
6746,08/09/2018,2,18.5,57,2.3,0.0,0.0,Autumn,No Holiday,Yes,997,47.0,0-100,warm
6747,08/09/2018,3,17.8,60,0.2,0.0,0.0,Autumn,No Holiday,Yes,347,9.0,0-10,warm
6748,08/09/2018,4,17.2,66,0.6,0.0,0.0,Autumn,No Holiday,Yes,463,62.0,0-100,warm
6749,08/09/2018,5,16.7,70,0.8,0.0,0.0,Autumn,No Holiday,Yes,233,83.0,0-100,warm
6750,08/09/2018,6,16.2,70,0.3,0.0,0.0,Autumn,No Holiday,Yes,512,6.0,0-10,warm
6751,08/09/2018,7,16.0,70,1.1,0.0,0.0,Autumn,No Holiday,Yes,294,88.0,0-100,warm
6752,08/09/2018,8,17.1,57,1.0,0.0,0.0,Autumn,No Holiday,Yes,1098,91.0,0-100,warm
6753,08/09/2018,9,19.9,51,0.6,0.0,0.0,Autumn,No Holiday,Yes,189,52.0,0-100,warm
6754,08/09/2018,10,22.2,43,0.9,0.0,0.0,Autumn,No Holiday,Yes,1580,7.0,0-10,warm
6755,08/09/2018,11,24.2,41,1.5,0.0,0.0,Autumn,No Holiday,Yes,1261,8.0,0-10,warm
6756,08/09/2018,12,25.2,36,2.4,0.0,0.0,Autumn,No Holiday,Yes,1227,4.0,0-10,hot
6757,08/09/2018,13,26.1,32,3.0,0.0,0.0,Autumn,No Holiday,Yes,1137,60.0,0-100,hot
6758,08/09/2018,14,26.8,31,2.8,0.0,0.0,Autumn,No Holiday,Yes,467,10.0,0-100,hot
6759,08/09/2018,15,26.9,33,2.9,0.0,0.0,Autumn,No Holiday,Yes,735,10.0,0-100,hot
6760,08/09/2018,16,27.7,32,1.4,0.0,0.0,Autumn,No Holiday,Yes,1224,10.0,0-10,hot
6761,08/09/2018,17,27.2,35,1.7,0.0,0.0,Autumn,No Holiday,Yes,3921,7.0,0-10,hot
6762,08/09/2018,18,25.7,38,1.5,0.0,0.0,Autumn,No Holiday,Yes,1277,10.0,0-100,hot
6763,08/09/2018,19,24.0,41,1.9,0.0,0.0,Autumn,No Holiday,Yes,2336,10.0,0-100,warm
6764,08/09/2018,20,22.8,45,2.0,0.0,0.0,Autumn,No Holiday,Yes,1800,8.0,0-10,warm
6765,08/09/2018,21,22.1,49,1.7,0.0,0.0,Autumn,No Holiday,Yes,608,10.0,0-100,warm
6766,08/09/2018,22,21.5,51,2.0,0.0,0.0,Autumn,No Holiday,Yes,823,98.0,0-100,warm
6767,08/09/2018,23,20.7,52,1.4,0.0,0.0,Autumn,No Holiday,Yes,860,88.0,0-100,warm
6768,09/09/2018,0,19.6,53,1.5,0.0,0.0,Autumn,No Holiday,Yes,1118,60.0,0-100,warm
6769,09/09/2018,1,18.8,54,0.1,0.0,0.0,Autumn,No Holiday,Yes,746,97.0,0-100,warm
6770,09/09/2018,2,18.1,57,0.3,0.0,0.0,Autumn,No Holiday,Yes,903,7.0,0-10,warm
6771,09/09/2018,3,17.4,57,0.6,0.0,0.0,Autumn,No Holiday,Yes,745,8.0,0-10,warm
6772,09/09/2018,4,17.0,59,0.0,0.0,0.0,Autumn,No Holiday,Yes,400,10.0,0-10,warm
6773,09/09/2018,5,16.3,66,0.5,0.0,0.0,Autumn,No Holiday,Yes,212,66.0,0-100,warm
6774,09/09/2018,6,15.8,69,0.9,0.0,0.0,Autumn,No Holiday,Yes,354,70.0,0-100,warm
6775,09/09/2018,7,15.7,68,0.9,0.0,0.0,Autumn,No Holiday,Yes,666,10.0,0-100,warm
6776,09/09/2018,8,17.4,56,0.8,0.0,0.0,Autumn,No Holiday,Yes,592,46.0,0-100,warm
6777,09/09/2018,9,20.4,51,1.8,0.0,0.0,Autumn,No Holiday,Yes,458,27.0,0-100,warm
6778,09/09/2018,10,22.9,45,1.5,0.0,0.0,Autumn,No Holiday,Yes,1532,95.0,0-100,warm
6779,09/09/2018,11,24.4,41,1.3,0.0,0.0,Autumn,No Holiday,Yes,1391,3.0,0-10,warm
6780,09/09/2018,12,25.9,39,1.2,0.0,0.0,Autumn,No Holiday,Yes,1975,63.0,0-100,hot
6781,09/09/2018,13,27.2,32,1.7,0.0,0.0,Autumn,No Holiday,Yes,910,9.0,0-10,hot
6782,09/09/2018,14,28.2,29,2.0,0.0,0.0,Autumn,No Holiday,Yes,1973,58.0,0-100,hot
6783,09/09/2018,15,28.9,27,1.8,0.0,0.0,Autumn,No Holiday,Yes,2518,66.0,0-100,hot
6784,09/09/2018,16,27.1,35,0.9,0.0,0.0,Autumn,No Holiday,Yes,1612,100.0,0-100,hot
6785,09/09/2018,17,27.7,33,1.1,0.0,0.0,Autumn,No Holiday,Yes,1843,72.0,0-100,hot
6786,09/09/2018,18,26.0,35,0.3,0.0,0.0,Autumn,No Holiday,Yes,2362,42.0,0-100,hot
6787,09/09/2018,19,24.1,56,2.5,0.0,0.0,Autumn,No Holiday,Yes,3128,97.0,0-100,warm
6788,09/09/2018,20,22.9,58,2.6,0.0,0.0,Autumn,No Holiday,Yes,2325,98.0,0-100,warm
6789,09/09/2018,21,22.2,57,1.2,0.0,0.0,Autumn,No Holiday,Yes,1819,10.0,0-100,warm
6790,09/09/2018,22,21.8,54,1.6,0.0,0.0,Autumn,No Holiday,Yes,883,70.0,0-100,warm
6791,09/09/2018,23,21.2,56,2.5,0.0,0.0,Autumn,No Holiday,Yes,697,10.0,0-100,warm
6792,10/09/2018,0,,57,1.8,0.0,0.0,Autumn,No Holiday,Yes,1079,8.0,0-10,
6793,10/09/2018,1,20.5,58,1.7,0.0,0.0,Autumn,No Holiday,Yes,92,74.0,0-100,warm
6794,10/09/2018,2,20.0,59,1.5,0.0,0.0,Autumn,No Holiday,Yes,646,77.0,0-100,warm
6795,10/09/2018,3,19.7,60,1.9,0.0,0.0,Autumn,No Holiday,Yes,178,1.0,0-10,warm
6796,10/09/2018,4,19.4,61,1.6,0.0,0.0,Autumn,No Holiday,Yes,237,32.0,0-100,warm
6797,10/09/2018,5,19.1,62,1.6,0.0,0.0,Autumn,No Holiday,Yes,284,72.0,0-100,warm
6798,10/09/2018,6,18.7,64,0.9,0.0,0.0,Autumn,No Holiday,Yes,634,5.0,0-10,warm
6799,10/09/2018,7,18.9,63,1.8,0.0,0.0,Autumn,No Holiday,Yes,1292,10.0,0-100,warm
6800,10/09/2018,8,20.1,57,1.6,0.0,0.0,Autumn,No Holiday,Yes,2926,8.0,0-10,warm
6801,10/09/2018,9,22.3,52,1.9,0.0,0.0,Autumn,No Holiday,Yes,1667,7.0,0-10,warm
6802,10/09/2018,10,24.0,47,1.6,0.0,0.0,Autumn,No Holiday,Yes,1509,71.0,0-100,warm
6803,10/09/2018,11,25.3,44,1.2,0.0,0.0,Autumn,No Holiday,Yes,1348,95.0,0-100,hot
6804,10/09/2018,12,26.7,40,1.4,0.0,0.0,Autumn,No Holiday,Yes,602,6.0,0-10,hot
6805,10/09/2018,13,27.1,38,1.7,0.0,0.0,Autumn,No Holiday,Yes,1154,8.0,0-10,hot
6806,10/09/2018,14,,37,1.4,0.0,0.0,Autumn,No Holiday,Yes,1374,10.0,0-100,
6807,10/09/2018,15,27.6,38,1.4,0.0,0.0,Autumn,No Holiday,Yes,1953,10.0,0-100,hot
6808,10/09/2018,16,27.5,39,1.5,0.0,0.0,Autumn,No Holiday,Yes,792,69.0,0-100,hot
6809,10/09/2018,17,26.6,40,1.4,0.0,0.0,Autumn,No Holiday,Yes,1566,10.0,0-100,hot
6810,10/09/2018,18,25.9,42,1.1,0.0,0.0,Autumn,No Holiday,Yes,996,35.0,0-100,hot
6811,10/09/2018,19,24.4,47,2.0,0.0,0.0,Autumn,No Holiday,Yes,2708,11.0,0-100,warm
6812,10/09/2018,20,23.4,48,1.8,0.0,0.0,Autumn,No Holiday,Yes,2225,9.0,0-10,warm
6813,10/09/2018,21,22.5,48,1.4,0.0,0.0,Autumn,No Holiday,Yes,1791,83.0,0-100,warm
6814,10/09/2018,22,21.7,50,1.6,0.0,0.0,Autumn,No Holiday,Yes,1278,38.0,0-100,warm
6815,10/09/2018,23,20.8,51,1.7,0.0,0.0,Autumn,No Holiday,Yes,1919,9.0,0-10,warm
6816,11/09/2018,0,20.1,52,1.5,0.0,0.0,Autumn,No Holiday,Yes,340,28.0,0-100,warm
6817,11/09/2018,1,19.5,52,1.3,0.0,0.0,Autumn,No Holiday,Yes,633,8.0,0-10,warm
6818,11/09/2018,2,18.9,52,1.1,0.0,0.0,Autumn,No Holiday,Yes,600,6.0,0-10,warm
6819,11/09/2018,3,18.2,52,1.5,0.0,0.0,Autumn,No Holiday,Yes,111,84.0,0-100,warm
6820,11/09/2018,4,17.7,52,1.5,0.0,0.0,Autumn,No Holiday,Yes,199,10.0,0-100,warm
6821,11/09/2018,5,17.2,54,1.3,0.0,0.0,Autumn,No Holiday,Yes,402,25.0,0-100,warm
6822,11/09/2018,6,17.0,55,1.2,0.0,0.0,Autumn,No Holiday,Yes,262,8.0,0-10,warm
6823,11/09/2018,7,16.9,55,1.4,0.0,0.0,Autumn,No Holiday,Yes,905,99.0,0-100,warm
6824,11/09/2018,8,17.8,53,1.4,0.0,0.0,Autumn,No Holiday,Yes,2254,38.0,0-100,warm
6825,11/09/2018,9,19.8,49,1.9,0.0,0.0,Autumn,No Holiday,Yes,299,67.0,0-100,warm
6826,11/09/2018,10,21.9,43,1.1,0.0,0.0,Autumn,No Holiday,Yes,1006,3.0,0-10,warm
6827,11/09/2018,11,23.7,40,2.0,0.0,0.0,Autumn,No Holiday,Yes,948,26.0,0-100,warm
6828,11/09/2018,12,24.5,40,1.3,0.0,0.0,Autumn,No Holiday,Yes,1307,10.0,0-100,warm
6829,11/09/2018,13,25.7,40,2.2,0.0,0.0,Autumn,No Holiday,Yes,732,10.0,0-100,hot
6830,11/09/2018,14,25.8,37,1.5,0.0,0.0,Autumn,No Holiday,Yes,925,0.0,0-100,hot
6831,11/09/2018,15,26.0,40,1.9,0.0,0.0,Autumn,No Holiday,Yes,1088,10.0,0-100,hot
6832,11/09/2018,16,25.5,44,1.4,0.0,0.0,Autumn,No Holiday,Yes,940,9.0,0-10,hot
6833,11/09/2018,17,25.4,44,1.2,0.0,0.0,Autumn,No Holiday,Yes,3170,5.0,0-100,hot
